accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists_per90,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists_per90,expectedGoals_per90,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals_per90,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,Team,player id,team id,position,weight,height,dob,preferred_foot,country,contract_until,name_key,Name,market_value_eur,league,season,minutesPlayed_total,appearances_total,goals_overperformance_per90,assists_overperformance_per90
2.27,0.0,0.0,0.7,4.48,45.12,2.27,34.24,36.52,86.07,0.18,100.0,0.0,1.0,0.0,0.0,0.0,0.0,7.33,0.0,0.0,0.0,0.24,0.67,1.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.0,,0.03,0.0,0.0,3.55,0.0,0.0,1.42,1.3,0.12,0.0,0.0,0.03,0.03,50.0,0.0,0.67,0.0,5.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.15,0.0,0.03,0.0,6.12,0.0,0.33,6.91,0.0,0.0,0.15,2.27,0.97,3.27,0.12,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.21,87.5,9.94,6.36,36.06,42.42,6.91,0.0,0.03,50.33,0.06,0.09,0.0,RC Strasbourg,1149148,1659,G,,199.0,2005-07-31 00:00:00+00:00,Left,Belgium,2032-06-30 00:00:00+00:00,mikependers,Mike Penders,25000000.0,France Ligue 1,25/26,2970,33,,0.0
0.61,0.61,35.48,5.97,0.39,43.75,11.83,8.59,20.42,82.99,0.22,50.0,0.22,1.56,0.06,0.0,0.0,0.0,4.18,0.11,0.45,0.56,0.06,0.45,1.56,0.0,0.0,1.67,0.5,4.69,0.0,0.06,0.14,0.44,0.84,0.0,24.39,0.0,0.56,0.61,1.34,1.17,0.17,0.45,0.11,,4.02,47.37,0.11,0.0,0.17,4.18,0.78,1.34,0.0,1.0,0.61,0.06,0.0,0.11,0.0,0.06,0.0,0.0,0.0,0.0,0.06,11.33,1.17,0.0,6.91,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,161.3,0.0,0.0,1.95,0.33,0.78,0.95,1.34,44.44,0.0,0.89,0.67,75.0,1.23,1.28,3.01,1.73,4.24,47.5,0.89,15.01,9.6,24.61,10.79,2.29,0.06,42.57,1.79,0.11,0.0,RC Strasbourg,1190938,1659,M,,177.0,2003-03-14 00:00:00+00:00,Right,Côte d'Ivoire,2030-06-30 00:00:00+00:00,martialgodo,Martial Godo,22000000.0,France Ligue 1,25/26,1613,28,0.12,-0.08
1.95,1.1,19.5,11.77,1.99,37.09,21.82,15.82,37.64,78.44,0.46,41.94,0.64,1.17,0.18,0.0,0.0,0.0,4.76,0.18,0.04,0.43,0.25,1.99,1.17,0.0,0.0,0.75,1.0,3.7,0.04,0.11,0.16,0.05,0.78,0.0,3.85,0.0,0.04,0.21,1.53,1.32,0.21,0.04,0.0,,3.59,54.01,0.0,0.0,0.0,10.34,1.24,1.67,0.04,0.96,0.18,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09,0.43,0.0,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,0.07,0.43,0.5,0.25,0.25,0.57,50.0,0.0,1.99,1.39,69.64,1.67,4.62,1.14,5.65,4.05,52.29,5.37,28.68,19.3,47.99,8.1,0.92,0.04,77.24,1.07,0.07,0.0,Stade Rennais,1102502,1658,D,,173.0,2002-05-16 00:00:00+00:00,Left,France,2029-06-30 00:00:00+00:00,quentinmerlin,Quentin Merlin,15000000.0,France Ligue 1,25/26,2532,33,-0.01,0.02
1.91,0.0,0.0,9.67,2.92,55.96,20.38,28.47,48.85,87.71,0.86,51.43,0.81,1.34,0.05,0.0,0.0,0.0,5.36,0.0,0.1,0.14,0.19,1.96,1.34,0.0,0.0,0.77,0.67,4.07,0.0,0.05,0.08,0.09,1.29,0.0,15.79,0.96,0.14,0.19,1.58,1.48,0.1,0.1,0.05,,2.39,42.37,0.0,0.0,0.0,6.84,1.1,0.53,0.0,0.96,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,9.71,0.38,0.0,6.9,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.38,0.53,0.33,0.43,0.62,50.0,0.0,1.15,0.72,62.5,0.53,3.44,1.24,0.24,3.25,44.44,5.22,25.26,30.43,55.69,9.25,0.91,0.1,67.56,0.62,0.1,0.0,Lorient,993952,1656,M,,191.0,1998-10-26 00:00:00+00:00,Right,Guadeloupe,2029-06-30 00:00:00+00:00,noahcadiou,Noah Cadiou,3000000.0,France Ligue 1,25/26,1881,28,0.05,-0.03
2.1,0.0,0.0,4.1,2.41,47.62,12.59,31.86,44.45,89.2,2.66,62.1,1.62,1.0,0.03,0.0,0.0,0.0,3.07,0.03,0.03,0.17,0.21,6.41,1.0,0.0,0.0,0.1,0.62,2.62,0.0,0.07,0.02,0.02,0.21,0.0,0.0,0.34,0.0,0.03,1.52,1.34,0.17,0.0,0.0,,1.28,56.06,0.0,0.0,0.0,5.38,0.9,0.24,0.0,1.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.03,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.1,0.24,0.07,0.1,50.0,0.0,0.76,0.59,77.27,0.24,4.14,0.21,0.17,3.93,60.0,5.07,16.21,33.62,49.83,6.9,0.48,0.03,62.21,0.41,0.1,0.0,Lorient,879618,1656,D,,190.0,1998-05-26 00:00:00+00:00,Right,Tunisia,2027-06-30 00:00:00+00:00,montassartalbi,Montassar Talbi,8000000.0,France Ligue 1,25/26,2610,29,-0.02,0.01
2.14,1.37,34.17,10.91,1.2,52.94,20.24,17.3,37.54,83.23,0.67,44.44,0.84,1.07,0.3,0.0,0.0,0.0,6.46,0.37,0.33,0.37,0.3,0.87,1.07,0.0,0.0,1.51,2.17,6.99,0.0,0.0,0.25,0.24,1.81,0.0,6.98,0.0,0.1,0.4,1.1,0.84,0.27,0.1,0.0,,5.35,46.51,0.0,0.0,0.07,7.56,0.64,2.71,0.07,1.04,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.57,0.0,6.9,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,896.67,0.0,0.07,1.14,0.3,0.64,0.43,0.64,43.18,0.0,3.31,1.71,51.52,2.71,3.65,1.47,4.01,6.02,46.27,2.28,25.66,19.44,45.1,7.39,1.44,0.03,66.88,1.44,0.37,0.0,RC Lens,231946,1648,M,72.0,177.0,1993-12-10 00:00:00+00:00,Right,France,2029-06-30 00:00:00+00:00,adrienthomasson,Adrien Thomasson,4000000.0,France Ligue 1,25/26,2690,32,-0.14,0.05
1.89,0.09,33.33,4.81,3.25,47.92,14.58,42.5,57.08,88.45,1.08,50.0,1.08,1.08,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.19,0.24,6.18,1.08,0.0,0.05,0.38,0.71,3.44,0.05,0.14,0.01,0.03,1.13,0.0,8.33,0.33,0.05,0.05,1.46,1.42,0.05,0.05,0.0,,4.2,64.03,0.0,0.0,0.0,7.45,1.32,0.19,0.0,0.99,0.05,0.85,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,9.53,0.19,0.0,6.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.28,0.28,0.24,0.14,0.28,54.55,0.0,2.36,1.27,54.0,0.19,4.29,0.52,0.28,5.28,60.54,6.79,19.43,45.09,64.53,7.49,0.57,0.09,82.31,1.56,0.28,0.0,Paris FC,1069159,6070,D,,188.0,2002-04-21 00:00:00+00:00,Left,Brazil,2030-06-30 00:00:00+00:00,otavio,Otávio,10000000.0,France Ligue 1,25/26,1908,23,0.02,-0.01
1.58,0.79,24.32,9.91,1.4,43.24,20.26,11.23,31.49,78.38,2.37,71.05,0.96,1.58,0.09,0.0,0.0,0.0,5.0,0.35,0.09,0.18,0.09,2.63,1.58,0.0,0.0,0.44,0.88,2.98,0.0,0.0,0.2,0.11,0.7,0.0,0.0,0.0,0.0,0.09,1.49,1.23,0.26,0.0,0.0,,4.04,66.67,0.0,0.0,0.0,8.68,1.4,1.14,0.0,0.88,0.35,0.26,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,14.21,0.26,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.18,0.35,0.09,0.53,66.67,0.0,2.72,1.58,58.06,1.14,3.07,0.79,3.25,6.4,68.22,3.25,26.93,13.25,40.18,10.89,0.61,0.09,65.7,0.88,0.18,0.0,AS Monaco,873534,1653,M,,173.0,1999-02-25 00:00:00+00:00,Right,Senegal,,krepindiatta,Krépin Diatta,6000000.0,France Ligue 1,25/26,1026,18,-0.11,-0.11
1.6,0.0,0.0,7.6,2.33,42.66,23.85,30.76,54.62,87.1,2.56,60.91,1.64,1.07,0.0,0.0,0.0,0.0,3.51,0.04,0.08,0.11,0.23,3.97,1.07,0.0,0.04,0.08,0.76,3.59,0.04,0.08,0.02,0.06,1.03,0.0,0.0,0.19,0.0,0.0,1.34,1.26,0.08,0.0,0.0,,3.74,65.77,0.0,0.0,0.04,8.09,1.15,0.23,0.0,1.07,0.08,0.88,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,0.11,0.0,6.9,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.46,0.04,0.15,57.14,0.0,2.48,1.6,64.62,0.19,4.2,0.27,0.19,6.3,63.71,5.46,29.35,33.36,62.71,7.37,0.61,0.04,78.21,1.11,0.23,0.04,AS Monaco,281277,1653,D,76.0,186.0,1996-09-21 00:00:00+00:00,Right,Germany,2028-06-30 00:00:00+00:00,thilokehrer,Thilo Kehrer,12000000.0,France Ligue 1,25/26,2358,28,-0.06,-0.02
0.87,0.74,32.69,7.15,0.92,40.38,20.11,27.31,47.42,87.1,2.53,63.74,1.44,1.05,0.26,0.0,0.0,0.0,4.32,0.26,0.13,0.13,0.22,4.49,1.05,0.0,0.0,1.05,0.87,5.76,0.0,0.0,0.11,0.09,1.83,0.0,16.67,0.13,0.09,0.35,1.4,1.22,0.17,0.09,0.0,,4.01,48.17,0.0,0.0,0.04,7.02,1.18,0.83,0.0,1.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,0.22,0.0,6.9,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1031.5,0.0,0.0,0.48,0.04,0.17,0.22,0.79,54.55,0.0,2.18,1.66,76.0,0.83,2.36,1.44,2.27,6.54,53.19,2.27,24.95,29.49,54.44,7.22,0.52,0.13,79.36,1.05,0.13,0.0,RC Strasbourg,1002033,1659,D,,187.0,2002-10-17 00:00:00+00:00,Right,Côte d'Ivoire,2029-06-30 00:00:00+00:00,gueladoue,Guéla Doué,20000000.0,France Ligue 1,25/26,2063,24,0.0,0.15
1.69,0.0,0.0,3.67,2.57,45.52,10.71,23.96,34.67,86.25,1.6,61.29,1.01,1.01,0.08,0.0,0.0,0.0,3.37,0.04,0.08,0.08,0.3,4.81,1.01,0.0,0.0,0.13,0.51,2.87,0.0,0.17,0.01,0.08,1.31,0.0,22.22,0.17,0.08,0.17,1.22,0.97,0.25,0.08,0.0,,2.57,58.1,0.04,0.0,0.0,5.52,1.31,0.17,0.0,1.01,0.08,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,0.04,0.0,6.9,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.3,0.08,0.13,0.17,0.21,55.56,0.0,1.39,0.84,60.61,0.17,3.25,0.38,0.0,4.18,59.28,5.65,14.42,25.77,40.19,6.98,0.38,0.04,52.93,1.1,0.08,0.04,Auxerre,996951,1646,D,,184.0,2001-04-09 00:00:00+00:00,Right,Côte d'Ivoire,2027-06-30 00:00:00+00:00,sinalydiomande,Sinaly Diomandé,6000000.0,France Ligue 1,25/26,2134,24,0.0,0.07
0.25,0.0,0.0,5.0,0.2,66.67,7.67,3.76,11.44,80.21,1.34,51.92,1.24,1.44,0.15,0.0,0.0,0.0,1.78,0.15,0.89,0.54,0.0,1.09,1.44,0.0,0.0,1.98,0.69,6.04,0.05,0.0,0.09,0.57,1.04,0.0,20.0,0.0,0.59,0.74,0.94,0.69,0.25,0.59,0.0,,2.08,30.22,0.15,0.0,0.1,2.82,0.15,0.99,0.1,1.29,0.59,0.2,0.0,0.0,0.05,0.0,4.95,0.0,0.05,0.0,0.05,8.22,0.74,0.0,6.89,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,151.5,0.0,0.1,2.28,0.69,0.89,1.53,0.79,40.0,0.0,0.5,0.25,50.0,0.99,0.45,1.98,0.05,3.42,36.13,0.3,9.9,4.36,14.26,9.9,2.97,0.15,28.71,0.84,0.1,0.0,RC Lens,795228,1648,F,,187.0,1998-01-16 00:00:00+00:00,Right,France,2028-06-30 00:00:00+00:00,odsonneedouard,Odsonne Édouard,12000000.0,France Ligue 1,25/26,1818,29,0.02,0.06
1.92,0.0,0.0,4.62,2.92,42.22,14.15,27.54,41.69,86.17,2.15,52.83,1.92,1.0,0.15,0.0,0.0,0.0,3.38,0.15,0.0,0.0,0.23,8.15,1.0,0.0,0.0,0.08,0.62,3.08,0.0,0.08,0.01,0.02,0.46,0.0,0.0,0.23,0.0,0.15,1.23,1.23,0.0,0.0,0.0,,1.15,50.0,0.0,0.0,0.0,6.69,0.46,0.31,0.0,1.0,0.0,0.77,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.15,0.23,0.15,100.0,0.0,0.92,0.46,50.0,0.31,4.85,0.15,0.0,3.31,51.81,6.92,18.08,30.31,48.38,6.89,0.38,0.0,62.54,0.23,0.08,0.0,Paris FC,1050692,6070,D,,192.0,2003-12-28 00:00:00+00:00,Right,Italy,2030-06-30 00:00:00+00:00,diegocoppola,Diego Coppola,18000000.0,France Ligue 1,25/26,1170,13,-0.02,0.14
0.32,0.57,16.87,8.3,0.57,58.33,14.08,6.92,21.0,81.22,0.08,25.0,0.24,1.34,0.24,0.0,0.0,0.0,4.78,0.32,0.08,0.73,0.12,0.24,1.29,0.0,0.0,1.82,0.61,5.75,0.0,0.04,0.17,0.21,0.69,0.0,9.38,0.0,0.24,0.49,1.29,1.21,0.08,0.2,0.04,,3.48,38.74,0.0,0.0,0.04,4.86,0.45,1.38,0.24,1.01,1.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,15.09,1.34,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.67,0.0,0.0,1.54,1.05,0.93,0.93,1.34,35.48,0.0,1.09,0.69,62.96,1.38,0.73,3.76,3.36,3.56,38.26,0.97,17.81,8.05,25.86,8.92,2.59,0.08,47.43,1.09,0.16,0.0,Stade Rennais,876600,1658,F,70.0,175.0,1997-06-10 00:00:00+00:00,Left,Jordan,2028-06-30 00:00:00+00:00,mousatamari,Mousa Tamari,10000000.0,France Ligue 1,25/26,2224,33,0.03,0.07
0.45,0.0,0.0,4.63,0.12,27.27,8.08,5.78,13.86,72.53,2.46,43.17,3.24,1.11,0.04,0.0,0.0,0.04,2.91,0.21,0.53,0.33,0.25,1.31,1.11,0.0,0.0,1.07,0.49,6.93,0.0,0.0,0.06,0.58,1.76,0.0,27.12,0.0,0.66,0.7,1.19,1.11,0.08,0.62,0.04,,3.2,46.43,0.12,0.0,0.12,5.25,0.49,0.9,0.08,0.98,0.57,0.33,0.0,0.0,0.25,0.0,3.42,0.0,0.21,0.0,0.0,10.21,0.74,0.0,6.89,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,137.19,0.0,0.0,2.3,0.12,0.82,1.27,0.45,36.67,0.0,1.07,0.33,30.77,0.9,1.07,1.23,0.0,5.66,44.95,0.45,12.67,6.44,19.11,7.63,2.42,0.08,34.36,1.8,0.12,0.0,RC Strasbourg,1410925,1659,F,82.0,190.0,2002-10-07 00:00:00+00:00,Right,Argentina,2030-06-30 00:00:00+00:00,joaquinpanichelli,Joaquín Panichelli,35000000.0,France Ligue 1,25/26,2195,27,0.08,-0.02
1.6,0.38,24.32,10.7,2.01,64.86,17.71,11.0,28.71,77.99,0.38,29.03,0.92,1.39,0.08,0.0,0.0,0.0,4.66,0.25,0.13,0.67,0.0,0.46,1.39,0.0,0.0,1.51,0.84,5.54,0.0,0.0,0.19,0.3,0.92,0.0,14.81,0.0,0.34,0.42,1.81,1.55,0.25,0.29,0.04,,4.16,47.37,0.0,0.0,0.08,8.1,0.84,1.47,0.0,1.09,0.29,0.08,0.0,0.0,0.08,0.0,4.2,0.0,0.08,0.0,0.0,14.86,0.63,0.0,6.89,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.13,1.3,0.97,0.88,0.71,1.34,49.23,0.0,0.92,0.5,54.55,1.47,2.56,2.73,1.55,4.53,45.0,3.11,24.1,12.72,36.81,9.54,2.27,0.04,55.24,1.93,0.21,0.0,Nice,944164,1661,M,55.0,175.0,2000-06-09 00:00:00+00:00,Right,Morocco,2027-06-30 00:00:00+00:00,sofianediop,Sofiane Diop,15000000.0,France Ligue 1,25/26,2144,33,0.04,-0.11
0.29,0.17,20.0,6.2,0.34,42.86,9.64,6.6,16.24,74.47,0.92,25.81,2.64,1.55,0.17,0.0,0.0,0.0,2.41,0.29,0.29,0.75,0.17,0.63,1.43,0.0,0.0,0.75,1.03,6.95,0.0,0.0,0.11,0.52,1.61,0.0,25.0,0.0,0.63,0.8,1.26,1.03,0.23,0.57,0.06,,3.1,41.86,0.17,0.0,0.0,5.57,0.4,1.26,0.06,0.98,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.46,0.0,6.88,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,142.55,0.0,0.0,2.18,0.34,0.75,1.03,0.86,46.88,0.0,1.38,0.69,50.0,1.26,0.92,1.84,0.86,4.02,36.65,0.8,13.95,7.86,21.81,9.88,2.53,0.06,36.73,0.86,0.17,0.0,Olympique Lyonnais,957604,1649,F,70.0,177.0,2000-12-29 00:00:00+00:00,Right,Czechia,2029-06-30 00:00:00+00:00,pavelsulc,Pavel Sulc,20000000.0,France Ligue 1,25/26,1568,27,0.11,0.06
0.8,1.2,23.44,13.42,0.76,30.65,24.17,14.3,38.47,85.75,0.76,35.19,1.4,1.2,0.16,0.0,0.0,0.0,3.75,0.28,0.0,0.44,0.2,1.88,1.2,0.0,0.04,0.56,0.8,4.31,0.0,0.0,0.15,0.09,0.84,0.04,9.09,0.0,0.12,0.28,1.04,0.88,0.16,0.08,0.04,,4.07,58.29,0.0,0.0,0.0,6.39,0.92,1.48,0.12,1.08,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,13.98,0.44,0.0,6.88,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,2.0,0.08,0.68,0.64,0.4,0.48,0.56,41.18,0.0,1.76,1.16,65.91,1.48,1.92,1.36,5.11,4.83,52.84,2.48,28.6,16.26,44.86,8.25,1.32,0.0,72.46,1.76,0.16,0.0,Lille,827519,1643,D,68.0,173.0,1997-09-22 00:00:00+00:00,Left,France,2028-06-30 00:00:00+00:00,romainperraud,Romain Perraud,7000000.0,France Ligue 1,25/26,2253,30,0.03,0.01
1.44,0.05,50.0,5.14,3.11,52.27,20.41,41.62,62.03,92.05,1.8,55.56,1.44,1.17,0.05,0.0,0.0,0.0,5.36,0.0,0.18,0.14,0.14,4.55,1.17,0.0,0.0,0.23,1.13,4.05,0.05,0.0,0.02,0.1,1.04,0.0,0.0,0.81,0.0,0.05,1.49,1.44,0.05,0.0,0.0,,3.6,57.97,0.0,0.0,0.05,5.36,1.22,0.23,0.0,0.95,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.23,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.14,0.54,0.23,0.45,62.5,0.0,2.21,1.26,57.14,0.23,2.88,0.72,0.09,5.41,57.14,5.95,23.74,43.65,67.39,8.06,0.9,0.0,82.3,0.95,0.23,0.0,Olympique de Marseille,928236,1641,D,,188.0,1999-01-26 00:00:00+00:00,Right,Argentina,2028-06-30 00:00:00+00:00,leonardobalerdi,Leonardo Balerdi,18000000.0,France Ligue 1,25/26,1998,26,-0.1,0.03
1.27,0.06,50.0,2.8,2.54,53.33,10.18,36.06,46.24,88.66,2.42,55.07,1.97,1.27,0.06,0.0,0.0,0.0,3.94,0.06,0.13,0.06,0.13,5.53,1.27,0.0,0.06,0.25,0.38,3.94,0.0,0.13,0.03,0.11,0.89,0.0,15.38,1.14,0.13,0.19,1.78,1.59,0.19,0.13,0.0,,2.67,57.53,0.06,0.0,0.0,5.92,1.21,0.06,0.0,1.08,0.06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.19,0.0,6.88,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,707.5,0.0,0.0,0.64,0.19,0.51,0.25,0.64,55.56,0.0,1.4,0.89,63.64,0.06,2.8,1.14,0.13,5.09,56.34,4.77,13.55,38.61,52.16,8.75,0.83,0.0,68.12,0.64,0.19,0.0,Stade Rennais,1597145,1658,D,,190.0,2006-04-16 00:00:00+00:00,Right,Morocco,2028-06-30 00:00:00+00:00,abdelhamidaitboudlal,Abdelhamid Ait Boudlal,12000000.0,France Ligue 1,25/26,1415,20,0.02,0.03
1.57,1.09,29.76,13.71,1.57,63.16,21.46,8.18,29.64,78.73,0.48,35.48,0.87,1.48,0.22,0.0,0.0,0.0,3.53,0.44,0.3,0.48,0.0,0.48,1.44,0.0,0.0,0.87,0.52,4.09,0.04,0.04,0.23,0.23,0.61,0.0,10.81,0.0,0.17,0.39,0.96,0.87,0.09,0.13,0.04,,3.18,49.66,0.0,0.0,0.09,8.01,0.91,1.65,0.0,1.13,0.13,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,14.84,0.7,0.0,6.87,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.13,0.48,0.74,0.39,0.74,35.42,0.0,1.26,0.61,48.28,1.65,2.31,2.09,3.66,3.66,47.19,2.48,28.2,9.44,37.65,9.87,1.61,0.04,55.62,1.22,0.09,0.0,Lille,934498,1643,M,,178.0,2001-01-22 00:00:00+00:00,Right,Portugal,2029-06-30 00:00:00+00:00,felixcorreia,Félix Correia,10000000.0,France Ligue 1,25/26,2068,34,-0.06,-0.01
1.79,0.07,100.0,3.45,3.41,62.05,12.36,35.99,48.35,91.7,2.05,64.58,1.13,1.03,0.03,0.0,0.0,0.0,4.47,0.03,0.03,0.03,0.27,5.3,1.03,0.0,0.0,0.27,0.36,2.68,0.0,0.07,0.02,0.02,0.93,0.0,0.0,0.2,0.0,0.03,1.42,1.33,0.1,0.0,0.0,,2.42,60.83,0.0,0.0,0.0,4.37,1.29,0.13,0.0,0.99,0.03,0.96,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.4,0.1,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.2,0.1,0.2,85.71,0.0,1.72,0.99,57.69,0.13,2.88,0.23,0.07,4.47,62.5,5.5,15.08,37.64,52.72,7.05,0.33,0.0,65.94,0.53,0.17,0.0,Paris FC,982319,6070,D,82.0,187.0,2000-03-08 00:00:00+00:00,Right,Senegal,2028-06-30 00:00:00+00:00,moustaphambow,Moustapha Mbow,9000000.0,France Ligue 1,25/26,2716,31,-0.02,0.01
1.91,0.17,25.0,11.44,1.16,60.87,19.81,9.45,29.25,82.67,1.16,48.28,1.24,2.07,0.0,0.0,0.0,0.08,3.07,0.25,0.75,0.83,0.0,0.75,2.07,0.0,0.0,1.16,0.83,5.06,0.0,0.08,0.11,0.79,0.75,0.0,25.58,0.0,0.91,0.91,1.82,1.49,0.33,0.66,0.25,,2.9,43.21,0.08,0.0,0.0,6.13,0.33,1.24,0.25,0.83,0.25,0.0,0.0,0.0,0.33,0.0,6.22,0.0,0.25,0.0,0.0,11.93,0.41,0.0,6.86,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,98.73,0.0,0.0,2.73,0.83,0.75,1.99,1.16,48.28,0.0,1.24,0.83,66.67,1.24,2.9,2.4,0.66,4.06,44.55,1.91,24.7,10.69,35.39,14.22,3.56,0.08,51.8,0.5,0.08,0.0,AS Monaco,962883,1653,F,,178.0,2002-10-31 00:00:00+00:00,Right,Spain,2030-06-30 00:00:00+00:00,ansufati,Ansu Fati,15000000.0,France Ligue 1,25/26,1086,25,0.12,-0.11
